,name,pref,review_score,review_num,status,url,address,lat,lon
365,二郎系ラーメン 麺屋 春爛漫,愛知県,73.71,37,営業,https://ramendb.supleks.jp/s/30505.html,〒486-0916 愛知県春日井市八光町2-20,35.235069,136.95594
366,鹿粋軒,埼玉県,73.7,11,営業,https://ramendb.supleks.jp/s/118386.html,埼玉県秩父郡小鹿野町小鹿野2806,36.01658,139.01048400000002
367,ブタキング 札幌環状店,北海道,73.67,26,営業,https://ramendb.supleks.jp/s/27917.html,〒007-0861 北海道札幌市東区伏古1条5丁目6-13,43.080052,141.39193799999998
368,DEBU SOBA REPUBLIC,愛知県,73.66,28,営業,https://ramendb.supleks.jp/s/26703.html,愛知県西春日井郡豊山町大字豊場字八反121 北部市場総合食品ビル1F,35.241627,136.90734799999998
369,ラーメンだるま 小倉店,福岡県,73.49,15,営業,https://ramendb.supleks.jp/s/95581.html,〒802-0002 福岡県北九州市小倉北区京町1丁目6-11,33.886347,130.878757
370,ラーメン赤沼,群馬県,73.48,12,営業,https://ramendb.supleks.jp/s/122797.html,〒370-0046 群馬県高崎市江木町624-33,36.333833,139.01615
371,麺屋 狼,埼玉県,73.45,19,営業,https://ramendb.supleks.jp/s/80753.html,〒350-0463 埼玉県入間郡毛呂山町前久保南3丁目5-2,35.946992,139.324278
372,今を粋ろ 鳥大前店,鳥取県,73.45,6,営業,https://ramendb.supleks.jp/s/76300.html,鳥取県鳥取市湖山町西1-706,35.519308,134.171906
373,我一豚 ガチブタ,岐阜県,73.38,19,営業,https://ramendb.supleks.jp/s/32818.html,岐阜県大垣市中川町1-732-3,35.379383000000004,136.61793500000002
374,らーめん志恩,茨城県,73.35,12,営業,https://ramendb.supleks.jp/s/114254.html,〒305-0005 茨城県つくば市つくば市天久保3-11-1 千川ハイツ1F西側,36.1064,140.103263
375,らーめん大 五反田店,東京都,73.28,82,営業,https://ramendb.supleks.jp/s/29533.html,東京都品川区西五反田2-10-8 ドルミ五反田ドゥメゾン1F,35.62713,139.72085800000002
379,ラーメン二星,高知県,73.24,9,営業,https://ramendb.supleks.jp/s/72951.html,高知県高知市愛宕町2-16-16  1F,33.568191999999996,133.53704399999998
380,豚のさんぽ,長野県,73.19,57,営業,https://ramendb.supleks.jp/s/20091.html,〒398-0002 長野県大町市仁科町3168-8,36.500378999999995,137.860745
381,幻の中華そば加藤屋 にぼ次朗,滋賀県,73.19,50,営業,https://ramendb.supleks.jp/s/23185.html,〒525-0059 滋賀県草津市野路1丁目3-9,35.003842,135.951103
382,ラーメン・つけ麺 笑福 梅田店,大阪府,73.15,8,営業,https://ramendb.supleks.jp/s/95107.html,〒530-0001 大阪府大阪市北区梅田1-1-3 大阪駅前第3ビルB2F,34.698778999999995,135.499416
383,麺とび六方,長野県,73.14,88,営業,https://ramendb.supleks.jp/s/14652.html,〒399-0038 長野県松本市小屋南1-42-6,36.176621999999995,137.952361
384,ラーメン豚山 平塚店,神奈川県,73.13,15,営業,https://ramendb.supleks.jp/s/113943.html,〒254-0043 神奈川県平塚市紅谷町1-9,35.32881,139.349784
385,山勝角ふじ 新松戸店,千葉県,73.12,169,営業,https://ramendb.supleks.jp/s/1373.html,〒270-0034 千葉県松戸市新松戸3-420-2,35.821616,139.914197
386,ながた,東京都,73.09,16,営業,https://ramendb.supleks.jp/s/106552.html,〒158-0096 東京都世田谷区玉川台2‐22‐17,35.62509,139.63279599999998
387,つけ麺・ラーメン フジヤマ55 小倉エキナカひまわりプラザ店,福岡県,73.08,9,営業,https://ramendb.supleks.jp/s/94039.html,〒802-0001 福岡県北九州市小倉北区浅野1-1-1  小倉エキナカひまわりプラザ 2F,33.887077000000005,130.882163
388,麺屋 登夢道 茅ヶ崎本店,神奈川県,73.08,26,営業,https://ramendb.supleks.jp/s/74098.html,〒253-0001 神奈川県茅ヶ崎市赤羽根95-2,35.349775,139.414576
389,ラッキー食堂 まとや,長野県,73.05,37,営業,https://ramendb.supleks.jp/s/12945.html,長野県長野市大字鶴賀南千歳町876-13,36.647180999999996,138.188267
390,麺家 大須賀 台新店,福島県,73.04,27,営業,https://ramendb.supleks.jp/s/12533.html,〒963-8852 福島県郡山市台新1丁目31-10 台新ビル101,37.391644,140.341047
391,ラーメン ぬま屋,福島県,72.99,20,営業,https://ramendb.supleks.jp/s/32018.html,〒960-8068 福島県福島市太田町38-22,37.755175,140.453125
392,ラーメンパンチ,宮城県,72.98,13,営業,https://ramendb.supleks.jp/s/96879.html,〒980-0811 宮城県仙台市青葉区一番町4-3-5,38.26256,140.87076299999998
393,中華 珍來,東京都,72.98,7,営業,https://ramendb.supleks.jp/s/82510.html,〒173-0004 東京都板橋区板橋1-51-5,35.748058,139.71974
394,ラーメン大 ○虎,千葉県,72.97,18,営業,https://ramendb.supleks.jp/s/58805.html,千葉県習志野市大久保1-18-12,35.687295,140.048461
395,麺処 湊生,群馬県,72.97,151,営業,https://ramendb.supleks.jp/s/56085.html,〒370-0849 群馬県高崎市八島町32-7 三笠第三ビル1F,36.323614,139.01057
396,自家製麺 まさき,東京都,72.92,8,営業,https://ramendb.supleks.jp/s/123368.html,〒196-0031 東京都昭島市福島町1011-13,35.707562,139.385021
397,らーめん 大山 水戸店,茨城県,72.91,48,営業,https://ramendb.supleks.jp/s/33982.html,〒300-0015 茨城県水戸市宮町1-7-31 エクセルみなみ4階,36.370064,140.47664
398,山勝角ふじ 京成大久保店,千葉県,72.9,20,営業,https://ramendb.supleks.jp/s/59140.html,〒275-0011 千葉県習志野市大久保1-16-18 グレミオビル2F,35.688693,140.04916799999998
402,自家製麺 キリンジ,宮城県,72.86,97,営業,https://ramendb.supleks.jp/s/9775.html,宮城県仙台市青葉区二日町15-15  第2石原ビル1F,38.2709,140.866025
403,麺や とら,東京都,72.85,36,営業,https://ramendb.supleks.jp/s/56732.html,東京都豊島区西池袋3-19-5 寿マンション1F,35.729664,139.705438
404,豚麺 アジト,愛媛県,72.76,0,営業,https://ramendb.supleks.jp/s/122934.html,〒790-0964 愛媛県松山市中村3-2-8,33.829984,132.77746399999998
405,麺屋 臥竜,神奈川県,72.74,9,営業,https://ramendb.supleks.jp/s/105723.html,〒231-0066 神奈川県横浜市中区日の出町1-101  第十旭ビル1F,35.444252,139.626778
406,野郎ラーメン 三軒茶屋店,東京都,72.73,16,営業,https://ramendb.supleks.jp/s/72221.html,東京都世田谷区太子堂4-24-16,35.644785,139.670451
407,札幌熟成味噌らーめん 匠神 大宮店,埼玉県,72.7,35,営業,https://ramendb.supleks.jp/s/23705.html,〒331-0048 埼玉県さいたま市西区清河寺1233-15,35.931683,139.583924
408,ラーメン新天地,千葉県,72.62,55,営業,https://ramendb.supleks.jp/s/21411.html,〒272-0023 千葉県市川市南八幡5-12-16,35.720857,139.922745
409,バカ盛りらーめん タブー(TABOO),静岡県,72.6,10,営業,https://ramendb.supleks.jp/s/62027.html,〒410-0312 静岡県沼津市原1546-1,35.12851,138.800959
410,踊ろうサンダーバード,岩手県,72.55,12,営業,https://ramendb.supleks.jp/s/52502.html,〒020-0115 岩手県盛岡市館向町3-6 太陽リーハA棟,39.717112,141.131528
411,らーめん 蓮,福島県,72.53,29,営業,https://ramendb.supleks.jp/s/55779.html,〒960-2155 福島県福島市上名倉字西田29-2,37.729034000000006,140.385078
412,ら〜めん ぽっぽっ屋 晴海トリトン店,東京都,72.53,88,営業,https://ramendb.supleks.jp/s/2680.html,〒104-0053 東京都中央区晴海1-8-16 晴海トリトン3F,35.656834,139.782819
413,連,東京都,72.52,34,営業,https://ramendb.supleks.jp/s/27073.html,〒143-0014 東京都大田区大森中2-2-1 大森中2丁目市街地住宅102号,35.567451,139.729558
414,ミゾグチヤ,愛知県,72.46,6,営業,https://ramendb.supleks.jp/s/81596.html,〒465-0021 愛知県名古屋市名東区猪子石2-501,35.187418,137.003225
415,175°DENO ～担担麺～,北海道,72.44,10,営業,https://ramendb.supleks.jp/s/66975.html,北海道札幌市中央区南1条西6-20 KYビル 1F,43.058896999999995,141.347956
416,周旋人,愛媛県,72.42,4,営業,https://ramendb.supleks.jp/s/114516.html,〒790-0866 愛媛県松山市永木町2-3-19 佐川ビル1階,33.83611,132.774833
417,らーめん大森,東京都,72.4,25,営業,https://ramendb.supleks.jp/s/27403.html,東京都品川区南大井3-31-15,35.588019,139.734856
418,麺でる 川崎店808ism,神奈川県,72.4,11,営業,https://ramendb.supleks.jp/s/118887.html,〒212-0004 神奈川県川崎市幸区小向西町3-56-1,35.548584999999996,139.688214
419,らぅめん福助,長野県,72.32,30,営業,https://ramendb.supleks.jp/s/15440.html,長野県千曲市桜堂字西沖345-3,36.527997,138.121891
420,あいすべきものすべてに,大阪府,72.3,18,営業,https://ramendb.supleks.jp/s/102262.html,〒577-0066 大阪府東大阪市高井田本通7-2-6,34.679621000000004,135.567208
421,立川マシマシ 古河125号店,茨城県,72.29,9,営業,https://ramendb.supleks.jp/s/119880.html,〒306-0233 茨城県古河市西牛谷276,36.205184,139.74328899999998
425,つけ麺・ラーメン  フジヤマ55 大須総本店,愛知県,72.28,30,営業,https://ramendb.supleks.jp/s/22101.html,愛知県名古屋市中区大須3-11-16,35.160722,136.90515
426,DOG HOUSE,富山県,72.28,68,営業,https://ramendb.supleks.jp/s/13036.html,富山県富山市高屋敷833‐1 タカサンビル1F,36.671447,137.24398300000001
427,麺や 盛多,千葉県,72.27,15,営業,https://ramendb.supleks.jp/s/112887.html,〒278-0034 千葉県野田市上花輪新町38-33,35.935028,139.864359
428,らーめん 絆,愛知県,72.26,27,営業,https://ramendb.supleks.jp/s/53811.html,愛知県名古屋市中川区百船町20-11 1F,35.15809,136.878919
429,まるぎん二号,愛知県,72.25,20,営業,https://ramendb.supleks.jp/s/23819.html,愛知県岡崎市昭和町字下川田10-2,34.944421000000006,137.119826
430,タンメン食堂 大ちゃん,東京都,72.21,8,営業,https://ramendb.supleks.jp/s/114172.html,〒114-0001 東京都北区東十条2-5-14 東十条秀明ビル1F,35.762945,139.730107
431,ラーメンきずな,岡山県,72.21,6,営業,https://ramendb.supleks.jp/s/97921.html,〒700-0815 岡山県岡山市北区野田屋町1-2-16,34.666353,133.923203
432,ラーメン富次郎 見和店,茨城県,72.21,11,営業,https://ramendb.supleks.jp/s/121457.html,〒310-0911 茨城県水戸市見和3-1398-72,36.372846,140.421459
433,麺屋 春馬,山形県,72.2,16,営業,https://ramendb.supleks.jp/s/58504.html,〒990-0886 山形県山形市嶋南2-10-12,38.281155,140.318897
434,麺屋 ガテン なんば心斎橋 総本店,大阪府,72.18,12,営業,https://ramendb.supleks.jp/s/64999.html,〒542-0086 大阪府大阪市中央区西心斎橋2丁目7-28,34.669649,135.498947
435,麺屋 どんぶら来,千葉県,72.18,8,営業,https://ramendb.supleks.jp/s/122263.html,〒277-0005 千葉県柏市柏3-5-10 長田ビル1F,35.859823999999996,139.97515900000002
436,麺屋 元,茨城県,72.14,52,営業,https://ramendb.supleks.jp/s/83617.html,〒300-1221 茨城県牛久市牛久町1058-1,35.960161,140.139175
437,ラーメン幸豚,神奈川県,72.11,7,営業,https://ramendb.supleks.jp/s/115587.html,〒245-0062 神奈川県横浜市戸塚区汲沢町1169-3,35.391481,139.521269
438,麺ハチイチ／81 NOODLE BAR,東京都,72.08,6,営業,https://ramendb.supleks.jp/s/112247.html,〒180-0004 東京都武蔵野市吉祥寺本町2-21-10 モミジ第三ビル1階,35.703253000000004,139.57576699999998
439,麺 半蔵,東京都,72.08,5,営業,https://ramendb.supleks.jp/s/119022.html,〒101-0051 東京都千代田区神田神保町1-12-1 富田ビル 1F,35.696373,139.75825
440,まさ屋,東京都,72.07,6,営業,https://ramendb.supleks.jp/s/121325.html,〒144-0051 東京都大田区西蒲田7-63-1,35.561977,139.712854
441,麺者我楽,長野県,72.06,57,営業,https://ramendb.supleks.jp/s/12789.html,長野県長野市青木島大塚1021-1,36.609924,138.193816
442,銀のしずく,茨城県,72.03,11,営業,https://ramendb.supleks.jp/s/112105.html,〒305-0005 茨城県つくば市天久保2-6-1,36.098008,140.1061
443,常勝軒 伊勢崎店,群馬県,72.01,231,営業,https://ramendb.supleks.jp/s/2547.html,〒370-0102 群馬県伊勢崎市境上渕名575-1,36.312397,139.25973100000002
444,175°DENO担担麺 本郷三丁目店,東京都,71.97,5,営業,https://ramendb.supleks.jp/s/115081.html,〒113-0033 東京都文京区本郷2-39-7 エチソウビル1F,35.706439,139.760436
448,ラーメン イエロー 新宿御苑前店,東京都,71.97,7,営業,https://ramendb.supleks.jp/s/118281.html,〒160-0004 東京都新宿区四谷4-28-17 大木戸ビル1F,35.687771999999995,139.715531
449,麺屋 GOO ～noodle house～,愛知県,71.96,14,営業,https://ramendb.supleks.jp/s/31908.html,愛知県豊田市渋谷町1-6-8,35.085267,137.184659
450,らーめん龍,神奈川県,71.92,10,営業,https://ramendb.supleks.jp/s/97864.html,〒233-0003 神奈川県横浜市港南区港南2-3,35.401596999999995,139.58936200000002
451,大勝軒満帆 籠原店,埼玉県,71.86,40,営業,https://ramendb.supleks.jp/s/27141.html,埼玉県熊谷市別府1-15,36.180684,139.33353400000001
452,らーめん・つけめん 満帆 太田本店,群馬県,71.84,224,営業,https://ramendb.supleks.jp/s/16947.html,〒373-0861 群馬県太田市南矢島町545-2,36.259063,139.38387600000001
453,立川マシマシ 国分寺店,東京都,71.84,14,営業,https://ramendb.supleks.jp/s/113249.html,〒185-0012 東京都国分寺市本町2-3-1,35.700702,139.483282
454,めん屋 匠神 新所沢店,埼玉県,71.81,31,営業,https://ramendb.supleks.jp/s/28835.html,〒359-0044 埼玉県所沢市松葉町1-3,35.807223,139.455875
455,ラーメン三郎 もくて庵,茨城県,71.74,5,営業,https://ramendb.supleks.jp/s/119009.html,〒319-1221 茨城県日立市大みか町4-23-21,36.507857,140.62938400000002
456,Φve（ふぁいぶ）,埼玉県,71.74,8,営業,https://ramendb.supleks.jp/s/92238.html,埼玉県草加市草加3-9-43,35.839298,139.798734
457,豚さんち 前橋店,群馬県,71.72,12,営業,https://ramendb.supleks.jp/s/66747.html,群馬県前橋市上小出町1-31-3,36.412612,139.058648
458,麺 たなか,埼玉県,71.64,54,営業,https://ramendb.supleks.jp/s/52539.html,埼玉県坂戸市末広町1-6 辻口ビル101,35.971987,139.396473
459,とんこつらーめん もん吉,千葉県,71.62,14,営業,https://ramendb.supleks.jp/s/85267.html,〒277-0831 千葉県柏市根戸467-30,35.885155,139.988255
460,中野屋らーめん THE JIRO 京都駅前店,京都府,71.61,6,営業,https://ramendb.supleks.jp/s/104717.html,〒600-8233 京都府京都市下京区北不動堂町570-3,34.987293,135.754766
461,骨太味覚,愛媛県,71.52,18,営業,https://ramendb.supleks.jp/s/59844.html,愛媛県松山市大街道3-3-5 友近ビル 1F,33.842288,132.770589
462,優勝軒 入間店,埼玉県,71.52,37,営業,https://ramendb.supleks.jp/s/32170.html,〒358-0054 埼玉県入間市野田885-1,35.845901,139.360603
463,ラーメン大 荻窪店,東京都,71.43,24,営業,https://ramendb.supleks.jp/s/71862.html,東京都杉並区荻窪4-32-8 1F,35.704383,139.62380100000001
464,つけ麺 千兵衛,東京都,71.42,29,営業,https://ramendb.supleks.jp/s/51904.html,東京都世田谷区桜1-66-5,35.647524,139.636645
465,ラーメン・つけ麺 笑福 大阪西中島店,大阪府,71.39,71,営業,https://ramendb.supleks.jp/s/24485.html,〒532-0011 大阪府大阪市淀川区西中島1-13-13,34.725341,135.500007
466,丸十,兵庫県,71.39,16,営業,https://ramendb.supleks.jp/s/54562.html,兵庫県姫路市駅前町351,34.829496999999996,134.69198799999998
467,ラーメン荘 おもしろい方へ,大阪府,71.33,56,営業,https://ramendb.supleks.jp/s/33349.html,〒574-0046 大阪府大東市赤井1-13-1 ポップタウン住道一番館1F,34.708597999999995,135.618796
471,麺屋 川崎商店,埼玉県,71.32,15,営業,https://ramendb.supleks.jp/s/53255.html,〒340-0002 埼玉県草加市青柳5-22-22,35.854631,139.812341
472,ラーメン荘 歴史を刻め 六甲道,兵庫県,71.28,7,営業,https://ramendb.supleks.jp/s/81202.html,兵庫県神戸市灘区徳井町4-1-3,34.714374,135.245529
473,中華そば 伸 Chinese-style noodle NOBU,栃木県,71.28,10,営業,https://ramendb.supleks.jp/s/96405.html,〒322-0002 栃木県鹿沼市千渡1755 コーポフクダ 105,36.562684000000004,139.785038
474,松木田田,東京都,71.28,7,営業,https://ramendb.supleks.jp/s/116699.html,〒192-0362 東京都八王子市松木15-10,35.625879,139.391904
475,ラーメン 子ブタ屋,神奈川県,71.26,4,営業,https://ramendb.supleks.jp/s/111879.html,〒252-0003 神奈川県座間市ひばりが丘1-24-15,35.490553999999996,139.43555
476,らーめん専門店 伏竜 福島中央店,福島県,71.17,2,営業,https://ramendb.supleks.jp/s/110163.html,〒960-8031 福島県福島市栄町12-9,37.755018,140.462554
477,ラーメン JIDAI,広島県,71.14,13,営業,https://ramendb.supleks.jp/s/80100.html,広島県広島市西区中広町2-4-1  1F,34.404191,132.443486
478,ニンニクらーめん 碧の豚二郎,群馬県,71.07,10,営業,https://ramendb.supleks.jp/s/86554.html,〒372-0022 群馬県伊勢崎市日乃出町503-5,36.316889,139.226287
479,平田の哲二郎,群馬県,58.63,1,営業,https://ramendb.supleks.jp/s/99185.html,〒372-0022 群馬県伊勢崎市日乃出町503-5,36.316889,139.226287
482,つけめん舎 一輝,愛知県,71.06,24,営業,https://ramendb.supleks.jp/s/14619.html,〒444-0206 愛知県岡崎市法性寺町荒子54-2,34.9294,137.142704
483,Yume Wo Katare Onagawa,宮城県,71.02,6,営業,https://ramendb.supleks.jp/s/114747.html,〒986-2261 宮城県牡鹿郡女川町女川浜字大原1-4 シーパルピア女川 F26-2,38.446203999999994,141.44523700000002
484,継承 あっ晴れ 大府店,愛知県,71.01,37,営業,https://ramendb.supleks.jp/s/18289.html,〒474-0011 愛知県大府市横根町前田50-1,35.014806,136.980215
485,麺とび 六方 松本信大前店,長野県,71.0,19,営業,https://ramendb.supleks.jp/s/76433.html,長野県松本市桐3-1-15,36.255837,137.975598
486,ラーメン荘 地球規模で考えろ 未来へ,大阪府,70.98,11,営業,https://ramendb.supleks.jp/s/89214.html,〒567-0884 大阪府茨木市新庄町3-1,34.814738,135.57321000000002
487,沖縄そば すばじらぁ 那覇店,沖縄県,70.98,9,営業,https://ramendb.supleks.jp/s/68364.html,沖縄県那覇市長田2-1-1,26.198902,127.70223100000001
488,とんトコ豚,神奈川県,70.96,13,営業,https://ramendb.supleks.jp/s/62794.html,神奈川県川崎市川崎区貝塚2-16-1,35.524924,139.706129
489,麺BUILD g.B.m,千葉県,70.95,5,営業,https://ramendb.supleks.jp/s/112463.html,〒290-0061 千葉県市原市八幡石塚1-19-5,35.539876,140.12925
490,ラーメン☆ビリー,宮城県,70.94,49,営業,https://ramendb.supleks.jp/s/24156.html,宮城県仙台市宮城野区東仙台4-6-31,38.275293,140.908509
491,麺屋小十郎,宮城県,70.92,5,営業,https://ramendb.supleks.jp/s/95552.html,〒989-2459 宮城県岩沼市たけくま1-5-3,38.107052,140.857416
492,マルトクラーメン,高知県,70.9,5,営業,https://ramendb.supleks.jp/s/78165.html,高知県香南市野市町西野2217  宮崎ビル 1F,33.55771,133.69763
496,麺屋しずる 豊川店,愛知県,70.85,9,営業,https://ramendb.supleks.jp/s/92414.html,〒442-0889 愛知県豊川市南大通5-11,34.818508,137.37374599999998
497,麺とび 六方 松川店,長野県,70.85,6,営業,https://ramendb.supleks.jp/s/77827.html,〒399-8501 長野県北安曇郡松川村5744-4 Palao内,36.416422,137.858654
498,ラーメン極 東浦店,愛知県,70.83,12,営業,https://ramendb.supleks.jp/s/84833.html,〒470-2102 愛知県知多郡東浦町大字緒川字下汐田19-9,34.977156,136.969107
499,ラーメン 池田屋 京都店,京都府,70.82,12,営業,https://ramendb.supleks.jp/s/34392.html,〒606-8106 京都府京都市左京区高野玉岡町33-9,35.045334000000004,135.785011
500,三十郎 下館駅南店,茨城県,70.81,11,営業,https://ramendb.supleks.jp/s/114189.html,〒308-0041 茨城県筑西市乙815,36.303497,139.976922
501,らーめん大 福岡大橋店,福岡県,70.79,37,営業,https://ramendb.supleks.jp/s/22887.html,〒815-0033 福岡県福岡市南区大橋2-12-13 康孝ビル1F,33.557078999999995,130.42889
502,麺屋 MARU,宮城県,70.79,9,営業,https://ramendb.supleks.jp/s/100663.html,〒983-0037 宮城県仙台市宮城野区平成2-18-1,38.27221,140.915396
503,麺屋 愛0028,広島県,70.78,13,営業,https://ramendb.supleks.jp/s/62361.html,広島県広島市安佐南区緑井2-12-2,34.467158000000005,132.471228
504,らーめんぶっ豚 八王子店,東京都,70.77,5,営業,https://ramendb.supleks.jp/s/122416.html,〒193-0904 東京都八王子市子安町1-2-1,35.653927,139.339722
505,あっ晴れノ山は高らか！！ 緒川店,愛知県,70.77,11,営業,https://ramendb.supleks.jp/s/26405.html,〒470-2102 愛知県知多郡東浦町大字緒川字三角35-1,34.983114,136.977398
506,麺屋けんしん,埼玉県,70.74,24,営業,https://ramendb.supleks.jp/s/76432.html,〒366-0035 埼玉県深谷市原郷2114-9,36.194389,139.293068
507,健勝軒 本八幡店,千葉県,70.74,7,営業,https://ramendb.supleks.jp/s/81120.html,千葉県市川市南八幡4-3-13,35.721233000000005,139.926109
508,ラーメン・つけ麺 神起,兵庫県,70.73,25,営業,https://ramendb.supleks.jp/s/27564.html,〒654-0025 兵庫県神戸市中央区相生町4-2-24サザン神戸品川1F,34.677387,135.177417
509,らーめん家 政,長崎県,70.73,10,営業,https://ramendb.supleks.jp/s/22605.html,長崎県長崎市大黒町10-11,32.751517,129.872438
510,豚麺 ポルコ,東京都,70.73,5,営業,https://ramendb.supleks.jp/s/118609.html,〒125-0062 東京都葛飾区青戸3-37-12 KCハイムB1F,35.746276,139.856204
511,だるま矢,長野県,70.71,5,営業,https://ramendb.supleks.jp/s/25106.html,長野県中野市岩船312-1,36.745881,138.361207
512,175°DENO～担担麺～ 札幌北口店,北海道,70.7,5,営業,https://ramendb.supleks.jp/s/88078.html,北海道札幌市北区北7条西4丁目1-1 東カン札幌ビル 1F,43.0692,141.34958600000002
513,ラーメン浅野3号,大分県,70.7,4,営業,https://ramendb.supleks.jp/s/111146.html,〒870-0035 大分県大分市中央町1-4-22  大分マート,33.237666,131.607107
514,ラーメン荘 地球規模で考えろ ソラ,京都府,70.69,6,営業,https://ramendb.supleks.jp/s/99485.html,〒615-0035 京都府京都市右京区西院追分町3-11,34.998236999999996,135.725717
515,pumehana RA-MEN + CAFE BAR,神奈川県,70.66,15,営業,https://ramendb.supleks.jp/s/59042.html,神奈川県相模原市中央区鹿沼台1-2-14,35.568992,139.389841
519,自家製ラーメン 大者,群馬県,93.38,281,営業,https://ramendb.supleks.jp/s/30848.html,〒370-0042 群馬県高崎市貝沢町1282-1,36.340194,139.026677
520,ラーメン二郎 亀戸店,東京都,93.3,684,営業,https://ramendb.supleks.jp/s/1302.html,〒136-0071 東京都江東区亀戸4-35-17 エレガントコーポラス101号,35.70197,139.826695
521,ハイマウント,栃木県,92.87,169,営業,https://ramendb.supleks.jp/s/78347.html,〒323-0031 栃木県小山市八幡町1-1-18,36.310514000000005,139.79848700000002
522,ラーメン二郎 上野毛店,東京都,92.67,448,営業,https://ramendb.supleks.jp/s/3281.html,〒158-0093 東京都世田谷区上野毛1-26-16,35.612433,139.638981
523,麺屋 鳳,東京都,92.36,112,営業,https://ramendb.supleks.jp/s/81646.html,〒123-0842 東京都足立区栗原1-6-22,35.779742999999996,139.789866
524,ラーメン二郎 桜台駅前店,東京都,92.15,738,営業,https://ramendb.supleks.jp/s/7781.html,〒176-0002 東京都練馬区桜台1-5-1,35.738713,139.661995
525,ハイパーファットン,神奈川県,92.07,213,営業,https://ramendb.supleks.jp/s/101568.html,〒223-0057 神奈川県横浜市港北区新羽町1688-1,35.528484000000006,139.611496
526,ラーメン二郎 札幌店,北海道,92.02,97,営業,https://ramendb.supleks.jp/s/65267.html,〒060-0806 北海道札幌市北区北六条西8-8-11,43.067376,141.343848
527,ラーメン宮郎,東京都,92.01,265,営業,https://ramendb.supleks.jp/s/99550.html,〒144-0051 東京都大田区西蒲田7-63-9 パブセブン1F,35.561859999999996,139.712522
528,蒙麺 火の豚,埼玉県,91.97,171,営業,https://ramendb.supleks.jp/s/89101.html,〒346-0012 埼玉県久喜市栗原3-2-1,36.074463,139.706634
529,ちばから 渋谷道玄坂店,東京都,91.97,161,営業,https://ramendb.supleks.jp/s/98728.html,〒150-0043 東京都渋谷区道玄坂2-22-2 SHIBUYA道玄坂1956 1F,35.6596,139.695543
530,麺創研 紅,東京都,91.95,39,営業,https://ramendb.supleks.jp/s/101274.html,〒183-0023 東京都府中市宮町1丁目100-1,35.671538,139.47993
531,ラーメンどでん 大宮西口店,埼玉県,91.7,115,営業,https://ramendb.supleks.jp/s/97194.html,〒330-0854 埼玉県さいたま市大宮区桜木町4-38-1,35.907202000000005,139.616712
532,ラーメン二郎 府中店,東京都,91.57,566,営業,https://ramendb.supleks.jp/s/1370.html,〒183-0022 東京都府中市宮西町1-15-5 関野屋ビル1F,35.672053999999996,139.47731100000001
533,ラーメン ゼンゼン,神奈川県,91.53,90,営業,https://ramendb.supleks.jp/s/113577.html,〒213-0014 神奈川県川崎市高津区新作5-13-2,35.587509999999995,139.62513700000002
534,麺＆cafe Coi.Coi.,群馬県,91.5,300,営業,https://ramendb.supleks.jp/s/67215.html,〒372-0006 群馬県伊勢崎市太田町149-1,36.324018,139.179645
535,ラーメン二郎 京急川崎店,神奈川県,91.47,440,営業,https://ramendb.supleks.jp/s/3231.html,〒210-0001 神奈川県川崎市川崎区本町2-10-1,35.534943,139.705368
536,デカ盛り戦隊 豚レンジャー,埼玉県,91.3,98,営業,https://ramendb.supleks.jp/s/86205.html,〒351-0114 埼玉県和光市本町21-26 コンステラション1F,35.784642,139.607402
537,ラーメン二郎 京都店,京都府,91.3,99,営業,https://ramendb.supleks.jp/s/97876.html,〒606-8117 京都府京都市左京区一乗寺里ノ前町4番,35.043863,135.787525
538,びんびん豚,埼玉県,91.28,83,営業,https://ramendb.supleks.jp/s/111592.html,〒335-0021 埼玉県戸田市新曽1021,35.811876,139.666401
542,麺屋 浜一,神奈川県,70.65,4,営業,https://ramendb.supleks.jp/s/122545.html,〒230-0001 神奈川県横浜市鶴見区矢向5-4-17,35.537308,139.68383799999998
543,ラーメン ガジロー,栃木県,70.64,12,営業,https://ramendb.supleks.jp/s/72170.html,栃木県宇都宮市大塚町12-24,36.533992,139.858196
544,ラーメン つけ麺 笑福 南森町店,大阪府,70.64,10,営業,https://ramendb.supleks.jp/s/58068.html,〒530-0041 大阪府大阪市北区天神橋2-2-8,34.695785,135.511368
545,麺屋 あっ晴れ 弥富店,愛知県,70.62,12,営業,https://ramendb.supleks.jp/s/56523.html,愛知県弥富市五明町内川平465-1,35.116232000000004,136.715506
546,日本一馬鹿豚 太田店,群馬県,70.62,6,営業,https://ramendb.supleks.jp/s/105275.html,〒379-2304 群馬県太田市大原町1202-3,36.369658,139.285067
547,優勝軒 狭山店,埼玉県,70.61,6,営業,https://ramendb.supleks.jp/s/119541.html,〒350-1323 埼玉県狭山市鵜ノ木14-4,35.850251,139.395923
548,ラーメン 平山,栃木県,70.6,7,営業,https://ramendb.supleks.jp/s/107554.html,〒325-0033 栃木県那須塩原市埼玉241ー2,36.961059999999996,140.013023
549,175°DENO 担担麺 北2西3駅前通店,北海道,70.59,6,営業,https://ramendb.supleks.jp/s/80400.html,北海道札幌市中央区北2条西3丁目 敷島ビル B1F,43.063829999999996,141.35201
550,ラーメン将太,長野県,70.59,22,営業,https://ramendb.supleks.jp/s/27636.html,長野県上伊那郡南箕輪村三本木8304-566,35.864458,137.93962
